CMDLINE C:\Users\bhewl\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\python.exe main.py
MEM 142.519531 1635995584.6226
MEM 142.519531 1635995584.7343
MEM 142.519531 1635995584.8460
MEM 142.519531 1635995584.9567
MEM 142.519531 1635995585.0674
MEM 142.519531 1635995585.1781
MEM 142.519531 1635995585.2898
MEM 142.519531 1635995585.4005
MEM 142.519531 1635995585.5112
MEM 142.519531 1635995585.6190
MEM 142.523438 1635995585.7287
MEM 142.531250 1635995585.8404
MEM 142.542969 1635995585.9501
MEM 142.542969 1635995586.0618
MEM 142.542969 1635995586.1725
MEM 142.542969 1635995586.2832
MEM 142.542969 1635995586.3929
MEM 142.542969 1635995586.5027
MEM 142.542969 1635995586.6143
MEM 142.542969 1635995586.7241
MEM 142.542969 1635995586.8356
MEM 142.542969 1635995586.9454
MEM 142.542969 1635995587.0551
MEM 142.542969 1635995587.1658
MEM 142.542969 1635995587.2775
MEM 142.542969 1635995587.3872
MEM 142.542969 1635995587.4989
MEM 142.542969 1635995587.6086
MEM 142.542969 1635995587.7193
MEM 142.542969 1635995587.8280
MEM 142.542969 1635995587.9377
MEM 142.542969 1635995588.0455
MEM 142.542969 1635995588.1572
MEM 142.542969 1635995588.2671
MEM 142.542969 1635995588.3768
MEM 142.542969 1635995588.4835
MEM 142.542969 1635995588.5942
MEM 142.542969 1635995588.7039
MEM 142.542969 1635995588.8146
MEM 142.542969 1635995588.9264
MEM 142.542969 1635995589.0371
MEM 142.542969 1635995589.1478
MEM 142.542969 1635995589.2595
MEM 142.542969 1635995589.3702
MEM 142.542969 1635995589.4806
MEM 142.542969 1635995589.5903
MEM 142.542969 1635995589.7010
MEM 142.542969 1635995589.8117
MEM 142.542969 1635995589.9214
MEM 142.542969 1635995590.0321
MEM 142.542969 1635995590.1428
MEM 142.542969 1635995590.2525
MEM 142.476562 1635995590.3642
MEM 142.476562 1635995590.4739
MEM 142.476562 1635995590.5846
MEM 142.476562 1635995590.6953
MEM 142.476562 1635995590.8040
MEM 142.488281 1635995590.9147
MEM 142.507812 1635995591.0254
MEM 142.507812 1635995591.1361
MEM 142.507812 1635995591.2448
MEM 142.507812 1635995591.3545
MEM 142.507812 1635995591.4652
MEM 142.507812 1635995591.5759
MEM 142.507812 1635995591.6856
MEM 142.507812 1635995591.7953
MEM 142.507812 1635995591.9046
MEM 142.507812 1635995592.0155
MEM 142.507812 1635995592.1232
MEM 142.507812 1635995592.2349
MEM 142.507812 1635995592.3466
MEM 142.507812 1635995592.4583
MEM 142.507812 1635995592.5690
MEM 142.507812 1635995592.6807
MEM 142.507812 1635995592.7914
MEM 142.507812 1635995592.9021
MEM 142.507812 1635995593.0128
MEM 142.507812 1635995593.1245
MEM 142.507812 1635995593.2352
MEM 142.507812 1635995593.3459
MEM 142.515625 1635995593.4566
MEM 142.535156 1635995593.5683
MEM 142.535156 1635995593.6800
MEM 142.535156 1635995593.7887
MEM 142.535156 1635995593.8994
MEM 142.535156 1635995594.0111
MEM 142.535156 1635995594.1209
MEM 142.535156 1635995594.2316
MEM 142.535156 1635995594.3423
MEM 142.492188 1635995594.4525
MEM 142.492188 1635995594.5631
MEM 142.492188 1635995594.6728
MEM 142.492188 1635995594.7846
MEM 142.492188 1635995594.8963
MEM 142.492188 1635995595.0060
MEM 142.492188 1635995595.1167
MEM 142.492188 1635995595.2274
MEM 142.492188 1635995595.3361
MEM 142.492188 1635995595.4468
MEM 142.492188 1635995595.5565
MEM 142.492188 1635995595.6682
MEM 142.492188 1635995595.7779
MEM 142.492188 1635995595.8893
MEM 142.496094 1635995596.0010
MEM 142.496094 1635995596.1107
MEM 142.496094 1635995596.2214
MEM 142.496094 1635995596.3331
MEM 142.496094 1635995596.4438
MEM 142.496094 1635995596.5545
MEM 142.496094 1635995596.6652
MEM 142.496094 1635995596.7739
MEM 142.496094 1635995596.8856
MEM 142.496094 1635995596.9963
MEM 142.496094 1635995597.1061
MEM 142.496094 1635995597.2157
MEM 142.496094 1635995597.3254
MEM 142.496094 1635995597.4371
MEM 142.496094 1635995597.5458
MEM 142.496094 1635995597.6565
MEM 142.496094 1635995597.7662
MEM 142.496094 1635995597.8740
MEM 142.496094 1635995597.9857
MEM 142.496094 1635995598.0954
MEM 142.496094 1635995598.2061
MEM 142.496094 1635995598.3168
MEM 142.496094 1635995598.4255
MEM 142.531250 1635995598.5372
MEM 142.546875 1635995598.6469
MEM 142.546875 1635995598.7576
MEM 142.546875 1635995598.8673
MEM 142.546875 1635995598.9770
MEM 142.546875 1635995599.0857
MEM 142.546875 1635995599.1954
MEM 142.546875 1635995599.3051
MEM 142.546875 1635995599.4158
MEM 142.546875 1635995599.5264
MEM 142.496094 1635995599.6361
MEM 142.496094 1635995599.7469
MEM 142.496094 1635995599.8556
MEM 142.496094 1635995599.9672
MEM 142.496094 1635995600.0770
MEM 142.496094 1635995600.1877
MEM 142.496094 1635995600.2984
MEM 142.496094 1635995600.4091
MEM 142.496094 1635995600.5208
MEM 142.496094 1635995600.6315
MEM 142.496094 1635995600.7432
MEM 142.496094 1635995600.8549
MEM 142.496094 1635995600.9666
MEM 142.503906 1635995601.0783
MEM 142.535156 1635995601.1880
MEM 142.535156 1635995601.2997
MEM 142.535156 1635995601.4114
MEM 142.535156 1635995601.5221
MEM 142.535156 1635995601.6308
MEM 142.535156 1635995601.7385
MEM 142.535156 1635995601.8502
MEM 142.535156 1635995601.9600
MEM 142.535156 1635995602.0696
MEM 142.535156 1635995602.1804
MEM 142.535156 1635995602.2901
MEM 142.535156 1635995602.4008
MEM 142.535156 1635995602.5105
MEM 142.535156 1635995602.6212
MEM 142.535156 1635995602.7319
MEM 142.535156 1635995602.8426
MEM 142.535156 1635995602.9533
MEM 142.472656 1635995603.0640
MEM 142.472656 1635995603.1747
MEM 142.472656 1635995603.2844
MEM 142.472656 1635995603.3931
MEM 142.472656 1635995603.5018
MEM 142.472656 1635995603.6115
MEM 142.480469 1635995603.7232
MEM 142.480469 1635995603.8329
MEM 142.480469 1635995603.9426
MEM 142.480469 1635995604.0543
MEM 142.480469 1635995604.1640
MEM 142.480469 1635995604.2748
MEM 142.488281 1635995604.3844
MEM 142.507812 1635995604.4942
MEM 142.511719 1635995604.6059
MEM 142.511719 1635995604.7155
MEM 142.511719 1635995604.8273
MEM 142.511719 1635995604.9389
MEM 142.511719 1635995605.0506
MEM 142.511719 1635995605.1623
MEM 142.511719 1635995605.2721
MEM 142.511719 1635995605.3818
MEM 142.511719 1635995605.4935
MEM 142.511719 1635995605.6032
MEM 142.464844 1635995605.7129
MEM 142.464844 1635995605.8246
MEM 142.464844 1635995605.9363
MEM 142.464844 1635995606.0460
MEM 142.464844 1635995606.1575
MEM 142.496094 1635995606.2682
MEM 142.496094 1635995606.3779
MEM 142.496094 1635995606.4896
MEM 142.496094 1635995606.6003
MEM 142.496094 1635995606.7120
MEM 142.496094 1635995606.8227
MEM 142.496094 1635995606.9344
MEM 142.496094 1635995607.0451
MEM 142.511719 1635995607.1548
MEM 142.515625 1635995607.2665
MEM 142.515625 1635995607.3782
MEM 142.515625 1635995607.4879
MEM 142.515625 1635995607.5976
MEM 142.515625 1635995607.7073
MEM 142.515625 1635995607.8160
MEM 142.515625 1635995607.9247
MEM 142.515625 1635995608.0355
MEM 142.515625 1635995608.1462
MEM 142.417969 1635995608.2549
MEM 142.417969 1635995608.3666
MEM 142.417969 1635995608.4783
MEM 142.417969 1635995608.5890
MEM 142.417969 1635995608.6991
MEM 142.453125 1635995608.8098
MEM 142.472656 1635995608.9196
MEM 142.472656 1635995609.0313
MEM 142.472656 1635995609.1430
MEM 142.472656 1635995609.2527
MEM 142.472656 1635995609.3644
MEM 142.472656 1635995609.4741
MEM 142.472656 1635995609.5838
MEM 142.488281 1635995609.6935
MEM 142.492188 1635995609.8032
MEM 142.492188 1635995609.9127
MEM 142.492188 1635995610.0215
MEM 142.492188 1635995610.1262
MEM 142.492188 1635995610.2339
MEM 142.492188 1635995610.3456
MEM 142.492188 1635995610.4563
MEM 142.492188 1635995610.5660
MEM 142.492188 1635995610.6767
MEM 142.492188 1635995610.7874
MEM 142.492188 1635995610.8981
MEM 142.492188 1635995611.0078
MEM 142.492188 1635995611.1175
MEM 142.492188 1635995611.2282
MEM 142.503906 1635995611.3369
MEM 142.527344 1635995611.4456
MEM 142.527344 1635995611.5534
MEM 142.527344 1635995611.6631
MEM 142.527344 1635995611.7747
MEM 142.527344 1635995611.8825
MEM 142.527344 1635995611.9942
MEM 142.527344 1635995612.1039
MEM 142.527344 1635995612.2136
MEM 142.527344 1635995612.3243
MEM 142.527344 1635995612.4350
MEM 142.527344 1635995612.5467
MEM 142.527344 1635995612.6564
MEM 142.527344 1635995612.7671
MEM 142.527344 1635995612.8778
MEM 142.527344 1635995612.9875
MEM 142.527344 1635995613.0982
MEM 142.527344 1635995613.2089
MEM 142.511719 1635995613.3176
MEM 142.511719 1635995613.4273
MEM 142.511719 1635995613.5351
MEM 142.511719 1635995613.6457
MEM 142.511719 1635995613.7564
MEM 110.019531 1635995613.8662
MEM 110.019531 1635995613.9759
MEM 110.039062 1635995614.0836
MEM 110.054688 1635995614.1933
MEM 110.054688 1635995614.3050
MEM 110.054688 1635995614.4147
MEM 110.054688 1635995614.5234
MEM 110.054688 1635995614.6301
MEM 110.054688 1635995614.7418
MEM 110.054688 1635995614.8535
MEM 110.054688 1635995614.9652
MEM 110.054688 1635995615.0769
MEM 109.964844 1635995615.1876
MEM 109.964844 1635995615.2983
MEM 109.964844 1635995615.4100
MEM 109.964844 1635995615.5197
MEM 109.964844 1635995615.6304
MEM 109.964844 1635995615.7412
MEM 109.964844 1635995615.8509
MEM 109.964844 1635995615.9616
MEM 109.964844 1635995616.0703
MEM 109.964844 1635995616.1790
MEM 109.964844 1635995616.2877
MEM 109.968750 1635995616.3994
MEM 109.996094 1635995616.5091
MEM 109.996094 1635995616.6198
MEM 109.996094 1635995616.7305
MEM 109.996094 1635995616.8422
MEM 109.996094 1635995616.9529
MEM 109.996094 1635995617.0626
MEM 109.996094 1635995617.1733
MEM 110.000000 1635995617.2830
MEM 110.015625 1635995617.3945
MEM 110.015625 1635995617.5062
MEM 110.015625 1635995617.6171
MEM 110.015625 1635995617.7288
MEM 110.015625 1635995617.8385
MEM 110.015625 1635995617.9502
MEM 110.015625 1635995618.0619
MEM 110.015625 1635995618.1736
MEM 110.015625 1635995618.2833
MEM 110.015625 1635995618.3930
MEM 110.015625 1635995618.5037
MEM 110.015625 1635995618.6144
MEM 110.015625 1635995618.7231
MEM 110.015625 1635995618.8338
MEM 110.015625 1635995618.9455
MEM 110.027344 1635995619.0562
MEM 110.039062 1635995619.1669
MEM 110.039062 1635995619.2766
MEM 110.039062 1635995619.3863
MEM 110.039062 1635995619.4980
MEM 110.039062 1635995619.6077
MEM 110.039062 1635995619.7174
MEM 110.039062 1635995619.8272
MEM 110.039062 1635995619.9389
MEM 110.039062 1635995620.0460
MEM 110.039062 1635995620.1577
MEM 110.039062 1635995620.2674
MEM 110.039062 1635995620.3791
MEM 110.039062 1635995620.4908
MEM 110.039062 1635995620.6025
MEM 110.039062 1635995620.7133
MEM 110.039062 1635995620.8229
MEM 110.039062 1635995620.9337
MEM 110.039062 1635995621.0453
MEM 110.039062 1635995621.1571
MEM 110.039062 1635995621.2668
MEM 110.039062 1635995621.3775
MEM 110.039062 1635995621.4871
MEM 110.039062 1635995621.5968
MEM 110.054688 1635995621.7086
MEM 110.054688 1635995621.8183
MEM 110.054688 1635995621.9300
MEM 110.054688 1635995622.0397
MEM 110.054688 1635995622.1474
MEM 110.054688 1635995622.2591
MEM 110.054688 1635995622.3708
MEM 110.054688 1635995622.4825
MEM 110.054688 1635995622.5942
MEM 110.054688 1635995622.7049
MEM 110.054688 1635995622.8150
MEM 110.054688 1635995622.9257
MEM 110.054688 1635995623.0364
MEM 110.054688 1635995623.1472
MEM 110.054688 1635995623.2579
MEM 110.054688 1635995623.3686
MEM 110.054688 1635995623.4783
MEM 109.906250 1635995623.5890
MEM 109.906250 1635995623.6997
MEM 109.906250 1635995623.8113
MEM 109.906250 1635995623.9230
MEM 109.906250 1635995624.0328
MEM 109.906250 1635995624.1444
MEM 109.949219 1635995624.2542
MEM 109.949219 1635995624.3639
MEM 109.949219 1635995624.4756
MEM 109.949219 1635995624.5863
MEM 109.949219 1635995624.6980
MEM 109.949219 1635995624.8097
MEM 109.949219 1635995624.9204
MEM 109.953125 1635995625.0311
MEM 109.968750 1635995625.1428
MEM 109.968750 1635995625.2525
MEM 109.968750 1635995625.3632
MEM 109.968750 1635995625.4729
MEM 109.968750 1635995625.5816
MEM 109.968750 1635995625.6923
MEM 109.968750 1635995625.8020
MEM 109.968750 1635995625.9117
MEM 109.968750 1635995626.0214
MEM 109.968750 1635995626.1311
MEM 109.968750 1635995626.2428
MEM 109.968750 1635995626.3525
MEM 109.968750 1635995626.4632
MEM 109.968750 1635995626.5729
MEM 109.980469 1635995626.6827
MEM 110.019531 1635995626.7944
MEM 110.019531 1635995626.9051
MEM 110.019531 1635995627.0158
MEM 110.019531 1635995627.1265
MEM 110.019531 1635995627.2362
MEM 110.019531 1635995627.3479
MEM 110.019531 1635995627.4576
MEM 110.019531 1635995627.5683
MEM 110.019531 1635995627.6760
MEM 110.019531 1635995627.7857
MEM 110.019531 1635995627.8974
MEM 110.019531 1635995628.0092
MEM 110.019531 1635995628.1208
MEM 110.019531 1635995628.2326
MEM 110.019531 1635995628.3443
MEM 110.019531 1635995628.4539
MEM 110.019531 1635995628.5657
MEM 110.019531 1635995628.6764
MEM 110.019531 1635995628.7870
MEM 110.019531 1635995628.8988
MEM 110.019531 1635995629.0105
MEM 110.019531 1635995629.1211
MEM 110.019531 1635995629.2317
MEM 110.019531 1635995629.3435
MEM 110.019531 1635995629.4551
MEM 110.019531 1635995629.5648
MEM 110.019531 1635995629.6765
MEM 110.019531 1635995629.7862
MEM 110.019531 1635995629.8959
MEM 110.019531 1635995630.0056
MEM 110.019531 1635995630.1173
MEM 110.019531 1635995630.2290
MEM 110.019531 1635995630.3407
MEM 110.019531 1635995630.4485
MEM 109.933594 1635995630.5592
MEM 109.933594 1635995630.6699
MEM 109.933594 1635995630.7816
MEM 109.933594 1635995630.8924
MEM 109.933594 1635995631.0021
MEM 109.933594 1635995631.1128
MEM 109.933594 1635995631.2244
MEM 109.933594 1635995631.3361
MEM 109.933594 1635995631.4468
MEM 109.933594 1635995631.5586
MEM 109.933594 1635995631.6703
MEM 109.933594 1635995631.7820
MEM 109.933594 1635995631.8897
MEM 109.933594 1635995632.0009
MEM 109.972656 1635995632.1106
MEM 109.988281 1635995632.2223
MEM 109.988281 1635995632.3340
MEM 109.988281 1635995632.4457
MEM 109.988281 1635995632.5535
MEM 109.988281 1635995632.6652
MEM 109.988281 1635995632.7769
MEM 109.988281 1635995632.8886
MEM 109.988281 1635995633.0002
MEM 109.988281 1635995633.1121
MEM 109.988281 1635995633.2228
MEM 109.988281 1635995633.3325
MEM 109.988281 1635995633.4432
MEM 109.988281 1635995633.5529
MEM 109.988281 1635995633.6637
MEM 109.988281 1635995633.7744
MEM 109.988281 1635995633.8860
MEM 109.988281 1635995633.9958
MEM 109.988281 1635995634.1054
MEM 109.988281 1635995634.2172
MEM 109.988281 1635995634.3289
MEM 109.988281 1635995634.4406
MEM 109.988281 1635995634.5512
MEM 110.019531 1635995634.6620
MEM 110.019531 1635995634.7727
MEM 110.019531 1635995634.8844
MEM 110.019531 1635995634.9941
MEM 110.019531 1635995635.1058
MEM 110.019531 1635995635.2165
MEM 110.019531 1635995635.3272
MEM 110.019531 1635995635.4389
MEM 110.019531 1635995635.5506
MEM 110.019531 1635995635.6623
MEM 110.019531 1635995635.7701
MEM 110.019531 1635995635.8798
MEM 110.019531 1635995635.9915
MEM 110.019531 1635995636.1012
MEM 110.019531 1635995636.2129
MEM 110.019531 1635995636.3226
MEM 110.019531 1635995636.4333
MEM 110.019531 1635995636.5440
MEM 109.957031 1635995636.6547
MEM 109.957031 1635995636.7664
MEM 109.957031 1635995636.8781
MEM 109.957031 1635995636.9898
MEM 109.957031 1635995637.1015
MEM 109.957031 1635995637.2132
MEM 109.957031 1635995637.3249
MEM 109.957031 1635995637.4366
MEM 109.957031 1635995637.5483
MEM 109.957031 1635995637.6600
MEM 109.957031 1635995637.7697
MEM 109.957031 1635995637.8814
MEM 109.972656 1635995637.9931
MEM 109.996094 1635995638.1038
MEM 110.007812 1635995638.2154
MEM 110.007812 1635995638.3271
MEM 110.007812 1635995638.4378
MEM 110.007812 1635995638.5495
MEM 110.007812 1635995638.6612
MEM 110.007812 1635995638.7839
MEM 110.007812 1635995638.8846
MEM 110.007812 1635995638.9953
MEM 110.007812 1635995639.1070
MEM 109.964844 1635995639.2167
MEM 109.964844 1635995639.3285
MEM 109.964844 1635995639.4381
MEM 109.964844 1635995639.5498
MEM 109.964844 1635995639.6615
MEM 109.976562 1635995639.7693
MEM 110.000000 1635995639.8810
MEM 110.000000 1635995639.9907
MEM 110.000000 1635995640.1004
MEM 110.000000 1635995640.2121
MEM 110.000000 1635995640.3218
MEM 110.000000 1635995640.4335
MEM 110.000000 1635995640.5452
MEM 110.000000 1635995640.6569
MEM 110.000000 1635995640.7686
MEM 110.000000 1635995640.8793
MEM 109.914062 1635995640.9900
MEM 109.914062 1635995641.1017
MEM 109.914062 1635995641.2134
MEM 109.914062 1635995641.3251
MEM 109.914062 1635995641.4348
MEM 109.914062 1635995641.5465
MEM 109.914062 1635995641.6582
MEM 109.914062 1635995641.7699
MEM 109.914062 1635995641.8816
MEM 109.914062 1635995641.9913
MEM 109.914062 1635995642.1020
MEM 109.914062 1635995642.2123
MEM 109.914062 1635995642.3230
MEM 109.953125 1635995642.4337
MEM 109.953125 1635995642.5444
MEM 109.953125 1635995642.6551
MEM 109.953125 1635995642.7658
MEM 109.953125 1635995642.8765
MEM 109.953125 1635995642.9862
MEM 109.953125 1635995643.0959
MEM 109.960938 1635995643.2066
MEM 109.972656 1635995643.3174
MEM 109.972656 1635995643.4286
MEM 109.972656 1635995643.5403
MEM 109.972656 1635995643.6520
MEM 109.972656 1635995643.7637
MEM 109.972656 1635995643.8744
MEM 109.972656 1635995643.9851
MEM 109.972656 1635995644.0948
MEM 109.972656 1635995644.2065
MEM 109.972656 1635995644.3162
MEM 109.972656 1635995644.4279
MEM 109.972656 1635995644.5387
MEM 109.972656 1635995644.6503
MEM 109.972656 1635995644.7620
MEM 109.996094 1635995644.8738
MEM 110.023438 1635995644.9845
MEM 110.023438 1635995645.0941
MEM 110.023438 1635995645.2049
MEM 110.023438 1635995645.3165
MEM 110.023438 1635995645.4282
MEM 110.023438 1635995645.5380
MEM 110.023438 1635995645.6497
MEM 110.023438 1635995645.7594
MEM 110.023438 1635995645.8691
MEM 110.023438 1635995645.9808
MEM 110.023438 1635995646.0905
MEM 110.023438 1635995646.2022
MEM 110.023438 1635995646.3139
MEM 110.023438 1635995646.4246
MEM 110.023438 1635995646.5363
MEM 110.023438 1635995646.6480
MEM 110.023438 1635995646.7597
MEM 109.992188 1635995646.8704
MEM 109.992188 1635995646.9821
MEM 109.992188 1635995647.0938
MEM 109.992188 1635995647.2055
MEM 109.992188 1635995647.3171
MEM 110.000000 1635995647.4288
MEM 110.000000 1635995647.5406
MEM 110.000000 1635995647.6522
MEM 110.000000 1635995647.7639
MEM 110.000000 1635995647.8757
MEM 110.000000 1635995647.9853
MEM 110.000000 1635995648.0961
MEM 110.000000 1635995648.2068
MEM 110.015625 1635995648.3164
MEM 110.019531 1635995648.4272
MEM 110.019531 1635995648.5380
MEM 110.019531 1635995648.6477
MEM 110.019531 1635995648.7584
MEM 110.019531 1635995648.8701
MEM 110.019531 1635995648.9868
MEM 110.019531 1635995649.0935
MEM 110.019531 1635995649.2042
MEM 110.019531 1635995649.3159
MEM 109.968750 1635995649.4256
MEM 109.968750 1635995649.5373
MEM 109.968750 1635995649.6470
MEM 109.968750 1635995649.7568
MEM 109.968750 1635995649.8669
MEM 109.980469 1635995649.9776
MEM 110.011719 1635995650.0873
MEM 110.011719 1635995650.1970
MEM 110.011719 1635995650.3087
MEM 110.011719 1635995650.4184
MEM 110.011719 1635995650.5291
MEM 110.011719 1635995650.6388
MEM 110.011719 1635995650.7495
MEM 110.011719 1635995650.8602
MEM 110.011719 1635995650.9693
MEM 110.011719 1635995651.0794
MEM 110.011719 1635995651.1910
MEM 110.011719 1635995651.2998
MEM 110.011719 1635995651.4115
MEM 110.011719 1635995651.5212
MEM 110.011719 1635995651.6309
MEM 110.011719 1635995651.7426
MEM 110.011719 1635995651.8523
MEM 110.011719 1635995651.9620
MEM 110.011719 1635995652.0697
MEM 110.011719 1635995652.1794
MEM 110.011719 1635995652.2911
MEM 110.011719 1635995652.4008
MEM 110.011719 1635995652.5115
MEM 110.011719 1635995652.6212
MEM 110.011719 1635995652.7309
MEM 110.011719 1635995652.8426
MEM 110.011719 1635995652.9523
MEM 110.011719 1635995653.0631
MEM 110.011719 1635995653.1727
MEM 110.011719 1635995653.2835
MEM 110.011719 1635995653.3912
MEM 110.011719 1635995653.5008
MEM 110.011719 1635995653.6125
MEM 110.011719 1635995653.7222
MEM 110.011719 1635995653.8319
MEM 110.011719 1635995653.9436
MEM 110.011719 1635995654.0533
MEM 110.011719 1635995654.1631
MEM 110.011719 1635995654.2728
MEM 110.011719 1635995654.3835
MEM 109.980469 1635995654.4932
MEM 109.980469 1635995654.6038
